Gene ID	Locus Type	Locus Tag	Gene Product Name	Start Coord	End Coord	Strand	
3300049256 assembled Ga0508132_00007_103313_105295	CDS	null	diguanylate cyclase (GGDEF)-like protein/PAS domain S-box-containing protein	103313	105295	-	
3300049256 assembled Ga0508132_00007_10438_11559	CDS	null	electron transfer flavoprotein alpha subunit	10438	11559	+	
3300049256 assembled Ga0508132_00007_105521_105634	CDS	null	hypothetical protein	105521	105634	-	
3300049256 assembled Ga0508132_00007_105758_106627	CDS	null	methylenetetrahydrofolate reductase (NADPH)	105758	106627	+	
3300049256 assembled Ga0508132_00007_106652_106750	CDS	null	hypothetical protein	106652	106750	-	
3300049256 assembled Ga0508132_00007_106763_106936	CDS	null	hypothetical protein	106763	106936	-	
3300049256 assembled Ga0508132_00007_106954_107082	CDS	null	hypothetical protein	106954	107082	-	
3300049256 assembled Ga0508132_00007_107201_107452	CDS	null	hypothetical protein	107201	107452	-	
3300049256 assembled Ga0508132_00007_107550_108434	CDS	null	multimeric flavodoxin WrbA	107550	108434	+	
3300049256 assembled Ga0508132_00007_108450_109601	CDS	null	exonuclease SbcD	108450	109601	+	
3300049256 assembled Ga0508132_00007_109598_112669	CDS	null	exonuclease SbcC	109598	112669	+	
3300049256 assembled Ga0508132_00007_112830_113192	CDS	null	hypothetical protein	112830	113192	+	
3300049256 assembled Ga0508132_00007_113259_113414	CDS	null	hypothetical protein	113259	113414	+	
3300049256 assembled Ga0508132_00007_113525_114664	CDS	null	two-component system sensor histidine kinase AtoS	113525	114664	+	
3300049256 assembled Ga0508132_00007_114833_116017	CDS	null	hypothetical protein	114833	116017	+	
3300049256 assembled Ga0508132_00007_11600_12016	CDS	null	3-hydroxybutyryl-CoA dehydratase	11600	12016	+	
3300049256 assembled Ga0508132_00007_116179_118830	CDS	null	DNA polymerase-1	116179	118830	+	
3300049256 assembled Ga0508132_00007_118843_119667	CDS	null	formamidopyrimidine-DNA glycosylase	118843	119667	+	
3300049256 assembled Ga0508132_00007_119677_120267	CDS	null	dephospho-CoA kinase	119677	120267	+	
3300049256 assembled Ga0508132_00007_120327_120917	CDS	null	soluble lytic murein transglycosylase	120327	120917	+	
3300049256 assembled Ga0508132_00007_12044_12931	CDS	null	enoyl-CoA hydratase	12044	12931	+	
3300049256 assembled Ga0508132_00007_120966_122564	CDS	null	peptide/nickel transport system substrate-binding protein	120966	122564	+	
3300049256 assembled Ga0508132_00007_122637_122722	tRNA	null	tRNA_Leu_CAG	122637	122722	+	
3300049256 assembled Ga0508132_00007_122749_122834	tRNA	null	tRNA_Leu_GAG	122749	122834	+	
3300049256 assembled Ga0508132_00007_122914_124113	CDS	null	integrase	122914	124113	-	
3300049256 assembled Ga0508132_00007_124297_124455	CDS	null	hypothetical protein	124297	124455	+	
3300049256 assembled Ga0508132_00007_124411_124779	CDS	null	transcriptional regulator with XRE-family HTH domain	124411	124779	-	
3300049256 assembled Ga0508132_00007_125042_125230	CDS	null	hypothetical protein	125042	125230	+	
3300049256 assembled Ga0508132_00007_125418_125762	CDS	null	predicted nucleic-acid-binding Zn-ribbon protein	125418	125762	+	
3300049256 assembled Ga0508132_00007_125764_127803	CDS	null	hypothetical protein	125764	127803	+	
3300049256 assembled Ga0508132_00007_127818_128210	CDS	null	hypothetical protein	127818	128210	+	
3300049256 assembled Ga0508132_00007_128249_128563	CDS	null	hypothetical protein	128249	128563	+	
3300049256 assembled Ga0508132_00007_128585_129166	CDS	null	hypothetical protein	128585	129166	+	
3300049256 assembled Ga0508132_00007_129199_129381	CDS	null	C4-type Zn-finger protein	129199	129381	+	
3300049256 assembled Ga0508132_00007_129381_129686	CDS	null	hypothetical protein	129381	129686	+	
3300049256 assembled Ga0508132_00007_129676_129837	CDS	null	hypothetical protein	129676	129837	+	
3300049256 assembled Ga0508132_00007_129830_130006	CDS	null	Tfp pilus assembly PilM family ATPase	129830	130006	+	
3300049256 assembled Ga0508132_00007_129996_130166	CDS	null	hypothetical protein	129996	130166	+	
3300049256 assembled Ga0508132_00007_130167_130580	CDS	null	hypothetical protein	130167	130580	+	
3300049256 assembled Ga0508132_00007_13023_13280	CDS	null	hypothetical protein	13023	13280	+	
3300049256 assembled Ga0508132_00007_130580_130738	CDS	null	hypothetical protein	130580	130738	+	
3300049256 assembled Ga0508132_00007_130878_131147	CDS	null	conjugal transfer/entry exclusion protein	130878	131147	+	
3300049256 assembled Ga0508132_00007_131194_131655	CDS	null	hypothetical protein	131194	131655	+	
3300049256 assembled Ga0508132_00007_131969_132298	CDS	null	hypothetical protein	131969	132298	+	
3300049256 assembled Ga0508132_00007_132391_132603	CDS	null	formate dehydrogenase maturation protein FdhE	132391	132603	+	
3300049256 assembled Ga0508132_00007_132524_132613	CDS	null	hypothetical protein	132524	132613	+	
3300049256 assembled Ga0508132_00007_132669_132998	CDS	null	3D (Asp-Asp-Asp) domain-containing protein	132669	132998	+	
